"Symbol","InstrType","Comment","PriceIn","BaseFileName","LotSize","Ask","Bid","Slippage","Spread","SwapLong","SwapShort","Commission","RateToUSD","RateToEUR","RateToGBP","RateToJPY","SwapType","CommissionType","CommissionScope","CommissionTime","Digits","Point","Pip","IsFiveDigits","StopLevel","TickValue","MinLot","MaxLot","LotStep","MarginRequired","RSI_14_1D","RSI_14_30m","PrvsDyCls","minClose","5minClose","15minClose","RSI_14_4Hr","ATR14_D","Preious2MinClose","Preious3MinClose","Preious4MinClose","vwma"
USDSEK.,1,"Currencies~!Scandinavians~!US Dollar vs Swedish Krone",SEK,USDSEK.,100000,9.69917000,9.69667000,0,250.00,0.000000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0,0,0,1,5,0.00001,0.00000,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,60.770185,70.075627,9.519310,9.672140,9.695210,9.695210,79.829590,0.121189,9.681090,9.675850,9.695210,0.000000,,
USDZAR.,1,"Currencies~!Exotic~!US Dollar vs South African Rand",ZAR,USDZAR.,100000,16.43539000,16.42874000,0,665.00,0.000000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0,0,0,1,5,0.00001,0.00000,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,76.135705,0.000000,16.200580,16.425410,16.425400,16.425400,68.475548,0.373575,16.433980,16.435810,16.425400,0.000000,,
ACBFF,1,"US Equities~!NYSE~!Aurora Cannabis Inc.,1Lot=2500 Shares, NYSE",USD,ACBFF,2500,0.86000000,0.85000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,21.840444,21.318955,0.960000,0.000000,0.000000,0.000000,20.623730,0.114286,0.000000,0.000000,0.000000,0.000000,,
ADBE,1,"US Equities~!NASDAQ~!ADOBE SYS INC 1 Shares Per 1 Lot NASDAQ",USD,ADBE,1,316.20000000,316.19000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,38.603561,0.000000,331.070000,0.000000,0.000000,0.000000,44.342862,18.762857,0.000000,0.000000,0.000000,0.000000,,
AMAZON,0,"US Equities~!NASDAQ~!Amazon 150 Shares Per 1 Lot NASDAQ",USD,AMAZON,150,1825.98000000,1825.97000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,39.260983,45.023128,1886.730000,0.000000,0.000000,1831.660000,43.912020,82.146429,0.000000,0.000000,0.000000,0.000000,,
ALIBABA,1,"US Equities~!NYSE~!Alibaba Group 150 Shares Per 1 Lot NASDAQ",USD,ALIBABA,150,198.87000000,198.86000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,40.221461,0.000000,205.920000,0.000000,0.000000,0.000000,45.023268,8.158571,0.000000,0.000000,0.000000,0.000000,,
ALCOA,1,"US Equities~!NYSE~!Alcoa 2000 Shares Per 1 Lot NYSE",USD,ALCOA,2000,8.94000000,8.93000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,19.490899,0.000000,9.220000,0.000000,0.000000,0.000000,40.912254,1.038571,0.000000,0.000000,0.000000,0.000000,,
ALTGR,1,"US Equities~!NYSE~!Altria Group, Inc. 400 Shares Per 1 Lot NYSE",USD,ALTGR,400,40.63000000,40.62000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,36.441754,0.000000,42.150000,0.000000,0.000000,0.000000,45.528898,1.852143,0.000000,0.000000,0.000000,0.000000,,
AMEX,1,"US Equities~!NYSE~!AMERICAN EXPRESS CO 1 Shares Per 1 Lot - NYS",USD,AMEX,1,95.53000000,95.52000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,28.275267,0.000000,103.000000,0.000000,0.000000,0.000000,35.990986,6.810714,0.000000,0.000000,0.000000,0.000000,,
AMGEN,1,"US Equities~!NASDAQ~!AMGEN INC 1 Shares Per 1 Lot - NSDQ",USD,AMGEN,1,198.90000000,198.89000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,38.723257,0.000000,206.760000,0.000000,0.000000,0.000000,45.029769,10.156429,0.000000,0.000000,0.000000,0.000000,,
APPLE,1,"US Equities~!NASDAQ~!Apple Inc. 150 Shares Per 1 Lot NASDAQ",USD,APPLE,150,275.85000000,275.84000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,41.065985,48.543695,283.820000,0.000000,0.000000,277.310000,46.511118,16.079286,0.000000,0.000000,0.000000,0.000000,,
ATNT,1,"US Equities~!NYSE~! AT&T, Inc 100 Shares Per 1 Lot NYSE",USD,ATNT,100,34.64000000,34.63000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,38.469303,0.000000,35.800000,0.000000,0.000000,0.000000,43.436252,1.535000,0.000000,0.000000,0.000000,0.000000,,
BAIDU,1,"US Equities~!NASDAQ~!BAIDU INC 36 Shares Per 1 Lot Nasdaq",USD,BAIDU,36,108.46000000,108.45000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,30.953266,45.953811,111.350000,0.000000,0.000000,108.520000,41.233657,5.177143,0.000000,0.000000,0.000000,0.000000,,
BBRY,1,"US Equities~!NASDAQ~!Research In Motion 1000 Shares Per 1 Lot N",USD,BBRY,1000,4.18000000,4.17000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,23.378618,0.000000,4.190000,0.000000,0.000000,0.000000,47.593934,0.296429,0.000000,0.000000,0.000000,0.000000,,
BERKB,1,"US Equities~!NYSE~!Berkshire Hathaway 150 Shares Per 1 Lot NYSE",USD,BERKB,150,195.12000000,195.11000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,34.280962,0.000000,201.880000,0.000000,0.000000,0.000000,42.716803,8.619286,0.000000,0.000000,0.000000,0.000000,,
BIIB,1,"US Equities~!NASDAQ~!Biogen Inc 1 Shares Per 1 Lot NASDAQ",USD,BIIB,1,294.58000000,294.27000000,0,31.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,40.545409,0.000000,304.570000,0.000000,0.000000,0.000000,39.789408,13.661429,0.000000,0.000000,0.000000,0.000000,,
BGNE,1,"US Equities~!NASDAQ~!BeiGene Ltd 150 Shares Per 1 Lot Nasdaq",USD,BGNE,150,145.93000000,145.92000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,34.323036,0.000000,155.820000,0.000000,0.000000,0.000000,36.975328,7.266429,0.000000,0.000000,0.000000,0.000000,,
BITA,1,"US Equities~!NYSE~!BITAUTO HLDGS LTD 15000 Shares Per 1 Lot NYS",USD,BITA,15000,13.47000000,13.46000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,23.907557,0.000000,13.870000,0.000000,0.000000,0.000000,35.825233,0.379286,0.000000,0.000000,0.000000,0.000000,,
BOEING,0,"US Equities~!NYSE~!Boeing 250 Shares Per 1 Lot NYSE",USD,BOEING,250,189.18000000,189.17000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,15.571568,22.410974,230.830000,0.000000,0.000000,193.660000,18.126571,19.235000,0.000000,0.000000,0.000000,0.000000,,
BSTBY,1,"US Equities~!NYSE~!Best Buy Co Inc. 100 Shares Per 1 Lot NYSE",USD,BSTBY,100,65.55000000,65.54000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,28.849549,0.000000,70.000000,0.000000,0.000000,0.000000,37.273591,4.673571,0.000000,0.000000,0.000000,0.000000,,
BYND,1,"US Equities~!NASDAQ~!Beyond Meat, Inc, 1Lot=200 Shares NASDAQ",USD,BYND,200,82.70000000,82.65000000,0,5.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,34.678115,34.687487,90.840000,0.000000,0.000000,82.510000,33.307796,8.850000,0.000000,0.000000,0.000000,0.000000,,
BZUN,1,"US Equities~!NASDAQ~!BAOZUN INC SPONSORED ADR 1000 Shares Per",USD,BZUN,1000,30.12000000,30.11000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,39.235365,0.000000,30.640000,0.000000,0.000000,0.000000,40.984426,1.455000,0.000000,0.000000,0.000000,0.000000,,
CATER,1,"US Equities~!NYSE~!CATERPILLAR INC 1 Shares Per 1 Lot - NYSE",USD,CATER,1,101.05000000,101.03000000,0,2.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,20.227250,0.000000,106.030000,0.000000,0.000000,0.000000,31.498403,5.706429,0.000000,0.000000,0.000000,0.000000,,
CBPO,1,"US Equities~!NASDAQ~!CHINA BIOLOGIC PRODS INC 1000 Shares Per",USD,CBPO,1000,115.94000000,115.93000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,50.495473,0.000000,115.920000,0.000000,0.000000,0.000000,55.470579,1.916429,0.000000,0.000000,0.000000,0.000000,,
CHEVRON,1,"US Equities~!NYSE~!Chevron Corporation 100 Shares Per 1 Lot - N",USD,CHEVRON,100,83.31000000,83.30000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,28.252311,0.000000,84.670000,0.000000,0.000000,0.000000,42.412207,4.881429,0.000000,0.000000,0.000000,0.000000,,
CHNPETRO,1,"US Equities~!NYSE~!CHINA PETE & CHEM CORP 1 Shares Per 1 Lot NA",USD,CHNPETRO,1,48.37000000,48.35000000,0,2.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,35.372298,0.000000,49.990000,0.000000,0.000000,0.000000,44.002670,1.677143,0.000000,0.000000,0.000000,0.000000,,
CISCO,1,"US Equities~!NASDAQ~!Cisco Systems 1000 Shares Per 1 Lot NASDAQ",USD,CISCO,1000,37.11000000,37.10000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,30.980698,0.000000,40.020000,0.000000,0.000000,37.400000,39.767225,2.110714,0.000000,0.000000,0.000000,0.000000,,
CITI,1,"US Equities~!NYSE~!CitiGroup 500 Shares Per 1 Lot NYSE",USD,CITI,500,50.80000000,50.79000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,25.617199,0.000000,55.450000,0.000000,0.000000,0.000000,34.914624,4.236429,0.000000,0.000000,0.000000,0.000000,,
CITRIX,0,"US Equities~!NASDAQ~!CITRIX SYS INC 1 Shares Per 1 Lot NASDAQ",USD,CITRIX,1,114.89000000,114.88000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,49.874151,52.634758,114.510000,0.000000,0.000000,0.000000,52.979125,5.300714,0.000000,0.000000,0.000000,0.000000,,
CNHI,1,"US Equities~!NYSE~!CNH INDL 1 Shares Per 1 Lot - NYSE",USD,CNHI,1,7.50000000,7.49000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,25.047703,0.000000,8.110000,0.000000,0.000000,0.000000,28.168102,0.447857,0.000000,0.000000,0.000000,0.000000,,
COKE,1,"US Equities~!NYSE~!Coca-Cola Inc. 1 Shares Per 1 Lot NYSE",USD,COKE,1,52.21000000,52.20000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,36.935814,49.380023,53.560000,0.000000,0.000000,52.180000,44.283939,2.345000,0.000000,0.000000,0.000000,0.000000,,
CSIQ,1,"US Equities~!NASDAQ~!CANADIAN SOLAR INC 1000 Shares Per 1 Lot ",USD,CSIQ,1000,17.94000000,17.93000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,33.334774,0.000000,18.160000,0.000000,0.000000,17.920000,44.231143,1.372857,0.000000,0.000000,0.000000,0.000000,,
CTRP,1,"US Equities~!NASDAQ~!CTRIP COM INTL 1 Shares Per 1 Lot NASDAQ",USD,CTRP,1,27.59000000,27.58000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,34.656352,0.000000,28.990000,0.000000,0.000000,27.620000,40.102110,1.417857,0.000000,0.000000,0.000000,0.000000,,
DELL,1,"US Equities~!NYSE~!iDell Technologies Class C, 1Lot=350, NYSE",USD,DELL,350,36.91000000,36.90000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,29.517175,0.000000,39.040000,0.000000,0.000000,0.000000,41.816848,2.910000,0.000000,0.000000,0.000000,0.000000,,
DISNEY,0,"US Equities~!NYSE~!DISNEY WALT CO 1 Shares Per 1 Lot NYSE",USD,DISNEY,1,105.69000000,105.68000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,28.619152,48.783349,111.340000,0.000000,0.000000,0.000000,44.612853,6.150714,0.000000,0.000000,0.000000,0.000000,,
EBAY,1,"US Equities~!NASDAQ~!eBay 500 Shares Per 1 Lot NASDAQ",USD,EBAY,500,34.97000000,34.96000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,43.214136,0.000000,35.900000,0.000000,0.000000,0.000000,42.582208,1.555714,0.000000,0.000000,0.000000,0.000000,,
EXPE,1,"US Equities~!NASDAQ~!EXPEDIA INC DEL 100 Shares Per 1 Lot  NSDQ",USD,EXPE,100,76.86000000,76.84000000,0,2.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,18.175331,0.000000,86.280000,0.000000,0.000000,0.000000,28.219889,6.551429,0.000000,0.000000,0.000000,0.000000,,
EXXM,1,"US Equities~!NYSE~!Exxon Mobil Corporation 150 Shares Per 1 Lot",USD,EXXM,150,42.22000000,42.21000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,23.487820,0.000000,43.630000,0.000000,0.000000,0.000000,38.283872,2.947143,0.000000,0.000000,0.000000,0.000000,,
FACEBOOK,1,"US Equities~!NASDAQ~!Facebook 500 Shares Per 1 Lot NASDAQ",USD,FACEBOOK,500,170.84000000,170.83000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,31.495638,0.000000,177.990000,0.000000,0.000000,0.000000,42.955791,8.603571,0.000000,0.000000,0.000000,0.000000,,
FERRARI,1,"US Equities~!NYSE~!FERRARI 100 Shares Per 1 Lot NYSE",USD,FERRARI,100,143.09000000,143.02000000,0,7.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,32.938047,0.000000,145.630000,0.000000,0.000000,0.000000,42.618816,6.838571,0.000000,0.000000,0.000000,0.000000,,
FSOLAR,0,"US Equities~!NASDAQ~!First Solar 1 Shares Per 1 Lot NASDAQ",USD,FSOLAR,1,37.40000000,37.38000000,0,2.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,28.106982,0.000000,41.030000,0.000000,0.000000,0.000000,32.451956,3.413571,0.000000,0.000000,0.000000,0.000000,,
FVRR,1,"US Equities~!NYSE~!Fiverr International Ltd, 1Lot=600 Shares",USD,FVRR,600,27.17000000,27.16000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,43.292070,0.000000,29.420000,0.000000,0.000000,0.000000,35.331159,2.387857,0.000000,0.000000,0.000000,0.000000,,
GILD,1,"US Equities~!NASDAQ~!GILEAD SCIENCES INC 1 Shares Per 1 Lot NAS",USD,GILD,1,73.61000000,73.60000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,54.368206,0.000000,72.130000,0.000000,0.000000,73.980000,49.694722,4.726429,0.000000,0.000000,0.000000,0.000000,,
GPRO,1,"US Equities~!NASDAQ~!GO PRO 1 Shares Per 1 Lot NASDAQ",USD,GPRO,1,3.31000000,3.30000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,36.159317,0.000000,3.640000,0.000000,0.000000,0.000000,38.302224,0.265714,0.000000,0.000000,0.000000,0.000000,,
GOOGLE,0,"US Equities~!NASDAQ~!Google 25 Shares Per 1 Lot NASDAQ",USD,GOOGLE,25,1220.28000000,1219.72000000,0,56.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,32.929964,0.000000,1276.270000,0.000000,0.000000,0.000000,41.798340,63.952143,0.000000,0.000000,0.000000,0.000000,,
GWPH,1,"US Equities~!NASDAQ~!GW Pharmaceuticals plc, 1Lot=100 Shares",USD,GWPH,100,87.15000000,87.00000000,0,15.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,28.996447,42.807980,94.470000,0.000000,0.000000,0.000000,40.444134,7.127143,0.000000,0.000000,0.000000,0.000000,,
HALLIB,0,"US Equities~!NYSE~!HALLIBURTON CO 1 Shares Per 1 Lot NYSE",USD,HALLIB,1,7.84000000,7.83000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,10.762595,0.000000,8.630000,0.000000,0.000000,0.000000,23.917334,1.486429,0.000000,0.000000,0.000000,0.000000,,
HDEP,1,"US Equities~!NYSE~!HOME DEPOT INC 1 Shares Per 1 Lot NYSE",USD,HDEP,1,214.04000000,213.97000000,0,7.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,40.321908,0.000000,225.150000,0.000000,0.000000,0.000000,43.828330,11.440000,0.000000,0.000000,0.000000,0.000000,,
HPACK,1,"US Equities~!NYSE~!Hewlett Packard 1000 Shares Per 1 Lot NYSE",USD,HPACK,1000,19.37000000,19.36000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,37.286669,0.000000,19.790000,0.000000,0.000000,0.000000,46.035143,1.107857,0.000000,0.000000,0.000000,0.000000,,
HTHT,1,"US Equities~!NASDAQ~!CHINA LODGING GROUP 1000 Shares Per 1 Lot",USD,HTHT,1000,30.44000000,30.42000000,0,2.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,33.842604,0.000000,32.110000,0.000000,0.000000,0.000000,34.817952,1.458571,0.000000,0.000000,0.000000,0.000000,,
INTEL,1,"US Equities~!NASDAQ~!Intel 1000 Shares Per 1 Lot NASDAQ",USD,INTEL,1000,51.82000000,51.81000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,34.062371,0.000000,53.730000,0.000000,0.000000,0.000000,43.370263,2.894286,0.000000,0.000000,0.000000,0.000000,,
LEVI,1,"US Equities~!NYSE~!LEVI STRAUSS & CO, 1Lot=650 Shares",USD,LEVI,650,15.55000000,15.53000000,0,2.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,29.074003,0.000000,16.690000,0.000000,0.000000,0.000000,29.676698,0.862143,0.000000,0.000000,0.000000,0.000000,,
LINE,1,"US Equities~!NYSE~!LINE CORP 1 Shares Per 1 Lot NYSE",USD,LINE,1,50.42000000,50.35000000,0,7.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,64.259541,0.000000,50.320000,0.000000,0.000000,0.000000,46.857129,0.531429,0.000000,0.000000,0.000000,0.000000,,
LYFT,1,"US Equities~!NASDAQ~!LYFT, Inc.,  1Lot=200 Shares, NASDAQ",USD,LYFT,200,28.69000000,28.68000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,22.940708,0.000000,32.750000,0.000000,0.000000,0.000000,33.164491,3.263571,0.000000,0.000000,0.000000,0.000000,,
MCARD,1,"US Equities~!NYSE~!Mastercard Inc 150 Shares Per 1 Lot NYSE",USD,MCARD,150,271.04000000,271.03000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,35.237331,0.000000,279.370000,0.000000,0.000000,0.000000,47.366353,16.381429,0.000000,0.000000,0.000000,0.000000,,
MCDON,1,"US Equities~!NYSE~!McDonalds 1 Shares Per 1 Lot NYSE",USD,MCDON,1,188.72000000,188.71000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,37.779330,0.000000,199.590000,0.000000,0.000000,0.000000,43.565700,8.755714,0.000000,0.000000,0.000000,0.000000,,
MACYS,1,"US Equities~!NYSE~!Macy`s Inc 1000 Shares Per 1 Lot NYSE",USD,MACYS,1000,9.51000000,9.50000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,15.536015,0.000000,10.350000,0.000000,0.000000,0.000000,32.919260,1.026429,0.000000,0.000000,0.000000,0.000000,,
MERCKUS,1,"US Equities~!NYSE~!Merck Co. 1 Shares Per 1 Lot NYSE",USD,MERCKUS,1,79.57000000,79.56000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,43.557626,0.000000,81.900000,0.000000,0.000000,0.000000,48.842390,3.290000,0.000000,0.000000,0.000000,0.000000,,
MICRON,0,"US Equities~!NASDAQ~!MICRON TECHNOLOGY INC 1 Shares Per 1 Lot N",USD,MICRON,1,43.76000000,43.75000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,32.698292,0.000000,47.850000,0.000000,0.000000,0.000000,34.421063,3.548571,0.000000,0.000000,0.000000,0.000000,,
MOMO,1,"US Equities~!NYSE~!MOMO 150 Shares Per 1 Lot NASDAQ",USD,MOMO,150,26.01000000,26.00000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,28.807485,0.000000,26.920000,0.000000,0.000000,0.000000,38.777695,1.375714,0.000000,0.000000,0.000000,0.000000,,
MORSTAN,1,"US Equities~!NYSE~!Morgan Stanley 1 Shares Per 1 Lot NYSE",USD,MORSTAN,1,36.91000000,36.90000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,24.064146,0.000000,39.460000,0.000000,0.000000,0.000000,35.844782,2.489286,0.000000,0.000000,0.000000,0.000000,,
MSFT,1,"US Equities~!NASDAQ~!Microsoft 500 Shares Per 1 Lot NASDAQ",USD,MSFT,500,153.71000000,153.70000000,0,1.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0,0,0,1,2,0.01,0.00,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,39.250251,45.823777,159.830000,0.000000,0.000000,154.950000,43.995303,8.849286,0.000000,0.000000,0.000000,0.000000,,
